name,atom,M0
NLYS,HNZ2,0.289529
NLYS,HZ3,0.289529
NLYS,3HZ,0.289529
NLYS,HNZ3,0.289529
NLYS,C,0.633667
NLYS,O,-0.596645
NPRO,N,-0.421739
NPRO,HN,0.471857
NPRO,H1,0.471857
NPRO,1H,0.471857
NPRO,HN1,0.471857
NPRO,HT1,0.471857
NPRO,H2,0.471857
NPRO,2H,0.471857
NPRO,HN2,0.471857
NPRO,HT2,0.471857
NPRO,H3,0.471857
NPRO,3H,0.471857
NPRO,HN3,0.471857
NPRO,HT3,0.471857
NPRO,H,0.471857
NPRO,CD,0.048486
NPRO,HD,0.039901
NPRO,HD2,0.039901
NPRO,1HD,0.039901
NPRO,HD2,0.039901
NPRO,HD3,0.039901
NPRO,2HD,0.039901
NPRO,HD1,0.039901
NPRO,CG,0.106081
NPRO,HG,-0.000632
NPRO,HG2,-0.000632
NPRO,1HG,-0.000632
NPRO,HG1,-0.000632
NPRO,HG3,-0.000632
NPRO,2HG,-0.000632
NPRO,CB,-0.123305
NPRO,HB,0.028355
NPRO,HB2,0.028355
NPRO,1HB,0.028355
NPRO,HB1,0.028355
NPRO,HB3,0.028355
NPRO,2HB,0.028355
NPRO,CA,0.251986
NPRO,HA,-0.021715
NPRO,C,0.68047
NPRO,O,-0.599226
NCYS,N,-0.610355
NCYS,HN,0.453452
NCYS,H1,0.453452
NCYS,1H,0.453452
NCYS,HN1,0.453452
NCYS,HT1,0.453452
NCYS,H2,0.453452
NCYS,2H,0.453452
NCYS,HN2,0.453452
NCYS,HT2,0.453452
NCYS,H3,0.453452
NCYS,3H,0.453452
NCYS,HN3,0.453452
NCYS,HT3,0.453452
NCYS,H,0.453452
NCYS,CA,0.07215
NCYS,HA,0.083203
NCYS,CB,-0.155113
NCYS,HB,0.113742
NCYS,HB2,0.113742
NCYS,1HB,0.113742
NCYS,HB1,0.113742
NCYS,HB3,0.113742
NCYS,2HB,0.113742
NCYS,SG,-0.29338
NCYS,S,-0.29338
NCYS,HG,0.190705
NCYS,HG1,0.190705
NCYS,C,0.747857
NCYS,O,-0.622908
NCYX,N,0.2069
NCYS1,N,0.2069
NCYS2,N,0.2069
NCYX,HN,0.1815
NCYX,H1,0.1815
NCYX,1H,0.1815
NCYX,HN1,0.1815
NCYX,HT1,0.1815
NCYX,H2,0.1815
NCYX,2H,0.1815
NCYX,HN2,0.1815
NCYX,HT2,0.1815
NCYX,H3,0.1815
NCYX,3H,0.1815
NCYX,HN3,0.1815
NCYX,HT3,0.1815
NCYX,H,0.1815
NCYS1,HN,0.1815
NCYS1,H1,0.1815
NCYS1,1H,0.1815
NCYS1,HN1,0.1815
NCYS1,HT1,0.1815
NCYS1,H2,0.1815
NCYS1,2H,0.1815
NCYS1,HN2,0.1815
NCYS1,HT2,0.1815
NCYS1,H3,0.1815
NCYS1,3H,0.1815
NCYS1,HN3,0.1815
NCYS1,HT3,0.1815
NCYS1,H,0.1815
NCYS2,HN,0.1815
NCYS2,H1,0.1815
NCYS2,1H,0.1815
NCYS2,HN1,0.1815
NCYS2,HT1,0.1815
NCYS2,H2,0.1815
NCYS2,2H,0.1815
NCYS2,HN2,0.1815
NCYS2,HT2,0.1815
NCYS2,H3,0.1815
NCYS2,3H,0.1815
NCYS2,HN3,0.1815
NCYS2,HT3,0.1815
NCYS2,H,0.1815
NCYX,CA,0.1055
NCYS1,CA,0.1055
NCYS2,CA,0.1055
NCYX,HA,0.0922
NCYS1,HA,0.0922
NCYS2,HA,0.0922
NCYX,CB,-0.0277
NCYS1,CB,-0.0277
NCYS2,CB,-0.0277
NCYX,HB,0.068
NCYX,HB2,0.068
NCYX,1HB,0.068
NCYX,HB1,0.068
NCYX,HB3,0.068
NCYX,2HB,0.068
NCYS1,HB,0.068
NCYS1,HB2,0.068
NCYS1,1HB,0.068
NCYS1,HB1,0.068
NCYS1,HB3,0.068
NCYS1,2HB,0.068
NCYS2,HB,0.068
NCYS2,HB2,0.068
NCYS2,1HB,0.068
NCYS2,HB1,0.068
NCYS2,HB3,0.068
NCYS2,2HB,0.068
NCYX,SG,-0.0984
NCYX,S,-0.0984
NCYS1,SG,-0.0984
NCYS1,S,-0.0984
NCYS2,SG,-0.0984
NCYS2,S,-0.0984
NCYX,C,0.6123
NCYS1,C,0.6123
NCYS2,C,0.6123
NCYX,O,-0.5713
NCYS1,O,-0.5713
NCYS2,O,-0.5713
NMET,N,-0.597213
NMET,HN,0.449071
NMET,H1,0.449071
NMET,1H,0.449071
NMET,HN1,0.449071
NMET,HT1,0.449071
NMET,H2,0.449071
NMET,2H,0.449071
NMET,HN2,0.449071
NMET,HT2,0.449071
NMET,H3,0.449071
NMET,3H,0.449071
NMET,HN3,0.449071
NMET,HT3,0.449071
NMET,H,0.449071
NMET,CA,0.060906
NMET,HA,0.075421
NMET,CB,0.051523
NMET,HB,0.038926
NMET,HB2,0.038926
NMET,1HB,0.038926
NMET,HB1,0.038926
NMET,HB3,0.038926
NMET,2HB,0.038926
NMET,CG,-0.254386
NMET,HG,0.129517
NMET,HG2,0.129517
NMET,1HG,0.129517
NMET,HG1,0.129517
NMET,HG3,0.129517
NMET,2HG,0.129517
NMET,SD,-0.206852
NMET,CE,-0.284358
NMET,HE,0.128754
NMET,HE1,0.128754
NMET,1HE,0.128754
NMET,HE1,0.128754
NMET,HE2,0.128754
NMET,2HE,0.128754
NMET,HE2,0.128754
NMET,HE3,0.128754
NMET,3HE,0.128754
NMET,HE3,0.128754
NMET,C,0.683639
NMET,O,-0.599042
